-160;200;-160
-159.996509713718;199.99878878905;-159.000010153058
-159.986039067494;199.995155229985;-158.000081223723
-159.968588699181;199.989099544154;-157.000274125891
-159.944159671824;199.980622100459;-156.000649766035
-159.912753473597;199.969723415332;-155.001269039498
-159.87437414447;199.956402677788;-154.002192784687
-159.829026148413;199.940659224113;-153.003481801688
-159.776712246598;199.922494012905;-152.005196900551
-159.717435624341;199.901908150215;-151.00739886538
-159.65119989091;199.878902889488;-150.010148450637
-159.580907046724;199.854486399345;-149.01324304079
-159.509456553645;199.829665966734;-148.016440656597
-159.436848532404;199.804441633595;-147.019742982361
-159.363083105687;199.778813442547;-146.023151702211
-159.288160398136;199.752781436897;-145.026668500095
-159.212080536349;199.726345660631;-144.030295059778
-159.134843648878;199.699506158417;-143.034033064842
-159.056449866231;199.672262975605;-142.037884198678
-158.976899320871;199.64461615823;-141.041850144486
-158.896192147215;199.616565753006;-140.045932585274
-158.814328481634;199.588111807331;-139.050133203852
-158.731308462455;199.559254369282;-138.054453682829
-158.647132229956;199.529993487622;-137.058895704614
-158.561799926371;199.500329211791;-136.063460951409
-158.475311695888;199.470261591914;-135.068151105209
-158.387667684644;199.439790678797;-134.072967847794
-158.298868040734;199.408916523926;-133.077912860736
-158.208912914203;199.377639179471;-132.082987825388
-158.117802457049;199.345958698279;-131.088194422881
-158.025536823222;199.313875133883;-130.093534334126
-157.932116168624;199.281388540494;-129.099009239808
-157.837540651108;199.248498973004;-128.104620820385
-157.741810430479;199.215206486988;-127.110370756083
-157.644925668494;199.181511138701;-126.116260726893
-157.54688652886;199.147412985077;-125.122292412573
-157.447693177234;199.112912083732;-124.128467492637
-157.347345781224;199.078008492963;-123.13478764636
-157.245844510388;199.042702271748;-122.141254552771
-157.143189536232;199.006993479742;-121.147869890651
-157.039381032215;198.970882177283;-120.15463533853
-157.004961378977;198.897954766367;-119.16077039444
-156.971119084996;198.824223705124;-118.167008797993
-156.937854207317;198.749689117837;-117.173352224293
-156.905166802012;198.674351130142;-116.179802348268
-156.873056924179;198.598209869031;-115.186360844664
-156.841524627944;198.521265462849;-114.193029388047
-156.810569966458;198.443518041295;-113.199809652794
-156.780192991898;198.364967735421;-112.206703313096
-156.750393755469;198.285614677634;-111.213712042954
-156.721172307401;198.205459001692;-110.220837516171
-156.692528696951;198.124500842708;-109.228081406358
-156.664462972399;198.042740337145;-108.235445386923
-156.636975181056;197.960177622822;-107.242931131073
-156.610065369254;197.876812838908;-106.25054031181
-156.583733582353;197.792646125923;-105.258274601926
-156.557979864738;197.707677625741;-104.266135674003
-156.532804259821;197.621907481587;-103.274125200412
-156.508206810039;197.535335838036;-102.282244853304
-156.484187556852;197.447962841015;-101.290496304611
-156.460746540748;197.359788637802;-100.298881226046
-156.437883801241;197.270813377025;-99.3074012890929
-156.415599376867;197.181037208663;-98.3160581650103
-156.39389330519;197.090460284043;-97.3248535248256
-156.372765622798;196.999082755844;-96.3337890393325
-156.352216365305;196.906904778094;-95.3428663790887
-156.332245567348;196.81392650617;-94.3520872144129
-156.312853262591;196.720148096798;-93.3614532153818
-156.294039483721;196.625569708052;-92.3709660518273
-156.275804262452;196.530191499356;-91.3806273933341
-156.258147629522;196.434013631481;-90.3904389092363
-156.241069614692;196.337036266546;-89.4004022686149
-156.224570246749;196.239259568019;-88.4105191402951
-156.208649553506;196.140683700714;-87.4207911928432
-156.193307561799;196.041308830791;-86.431220094564
-156.178544297488;195.94113512576;-85.4418075134978
-156.164359785458;195.840162754475;-84.4525551174179
-156.15075404962;195.738391887137;-83.4634645738274
-156.137727112907;195.635822695292;-82.4745375499567
-156.125278997278;195.532455351835;-81.4857757127604
-156.113409723715;195.428290031002;-80.4971807289148
-156.102119312226;195.323326908377;-79.5087542648151
-156.091407781843;195.217566160887;-78.520497986572
-156.081275150619;195.111007966806;-77.5324135600098
-156.071721435636;195.003652505749;-76.5445026506628
-156.062746652998;194.895499958677;-75.556766923773
-156.054350817831;194.786550507894;-74.5692080442871
-156.046533944289;194.676804337047;-73.5818276768534
-156.039296045548;194.566261631128;-72.5946274858198
-156.032637133808;194.454922576468;-71.6076091352301
-156.026557220294;194.342787360743;-70.6207742888218
-156.021056315253;194.22985617297;-69.6341246100229
-156.016134427959;194.116129203508;-68.6476617619494
-156.011791566708;194.001606644058;-67.6613874074024
-156.00802773882;193.886288687662;-66.6753032088652
-156.00484295064;193.7701755287;-65.6894108285007
-156.002237207535;193.653267362897;-64.7037119281482
-156.000210513899;193.535564387314;-63.718208169321
-155.998762873147;193.417066800354;-62.7329012132037
-155.99789428772;193.297774801759;-61.7477927206488
-155.997604759082;193.17768859261;-60.7628843521745
-155.997604759082;193.055417039468;-59.7785357078275
-155.997604759082;192.929571125269;-58.7951232675507
-155.997604759082;192.800154300143;-57.812673992093
-155.997604759082;192.667170112117;-56.8312148157974
-155.997604759082;192.53062220702;-55.8507726458631
-155.997604759082;192.390514328381;-54.8713743616075
-155.997604759082;192.24685031733;-53.8930468137293
-155.997604759082;192.099634112487;-52.9158168235723
-155.997604759082;191.948869749859;-51.9397111823904
-155.997604759082;191.794561362728;-50.9647566506128
-155.997604759082;191.636713181535;-49.9909799571105
-155.997604759082;191.475329533768;-49.0184077984635
-155.997604759082;191.310414843842;-48.0470668382288
-155.997604759082;191.141973632976;-47.0769837062095
-155.997604759082;190.97001051907;-46.1081849977246
-155.997604759082;190.794530216582;-45.1406972728802
-155.997604759082;190.61553753639;-44.174547055841
-155.997604759082;190.433037385672;-43.2097608341032
-155.997604759082;190.247034767759;-42.2463650577683
-155.997604759082;190.057534782009;-41.2843861388184
-155.997604759082;189.864542623658;-40.3238504503914
-155.997604759082;189.668063583684;-39.3647843260584
-155.997604759082;189.46810304866;-38.4072140591016
-155.997604759082;189.264666500604;-37.4511659017937
-155.997604759082;189.057759516833;-36.4966660646779
-155.997604759082;188.847387769805;-35.5437407158492
-155.997604759082;188.633557026969;-34.5924159802376
-155.997604759082;188.416273150602;-33.6427179388912
-155.997604759082;188.195542097652;-32.6946726282616
-155.997604759082;187.971369919571;-31.7483060394898
-155.997604759082;187.743762762153;-30.803644117694
-155.997604759082;187.512726865364;-29.8607127612579
-155.997604759082;187.27826856317;-28.9195378211209
-155.997604759082;187.040394283362;-27.9801451000695
-155.997604759082;186.799110547385;-27.0425603520297
-155.997604759082;186.554423970155;-26.106809281361
-155.997604759082;186.306341259876;-25.1729175421516
-155.997604759082;186.054869217863;-24.2409107375153
-155.997604759082;185.800014738348;-23.3108144188894
-155.997604759082;185.541784808295;-22.3826540853345
-155.997604759082;185.280186507209;-21.4564551828349
-155.997604759082;185.015227006939;-20.5322431036013
-155.997604759082;184.746913571483;-19.6100431853748
-155.997604759082;184.47525355679;-18.6898807107319
-155.997604759082;184.200254410556;-17.7717809063919
-155.997604759082;183.921923672023;-16.8557689425244
-155.997604759082;183.640268971767;-15.9418699320603
-155.997604759082;183.355298031495;-15.0301089300027
-155.997604759082;183.067018663829;-14.1205109327398
-155.997604759082;182.775438772093;-13.2131008773603
-155.997604759082;182.480566350098;-12.3079036409693
-155.997604759082;182.182409481919;-11.4049440400063
-155.997604759082;181.880976341679;-10.5042468295647
